name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Rugosibacter aromaticivorans	1565605	species	2934611	10	9	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	9	4	0.0
Paenibacillus sp. IHBB 10380	1566358	species	5787303	12	7	0.0
Mycobacterium sp. NRRL B-3805	1570328	species	5421338	9	0	0.0
Bacillus sp. BH072	1570330	species	4069641	11	0	0.0
Peptoniphilaceae	1570339	family	1992686	1	0	0.0
Rhodococcus sp. 2G	1570939	species	5596514	6	2	0.0
Bacillus sp. YP1	1574141	species	4153566	5	0	0.0
Candidatus Nanopusillus acidilobi	1577684	species	605887	14	9	0.0
Candidatus Methanoplasma termitum	1577791	species	1488669	2	2	0.0
Edwardsiella sp. EA181011	1578828	species	3934167	8	6	0.0
Halocynthiibacter arcticus	1579316	species	4376120	5	3	0.0
archaeon GW2011_AR10	1579370	species	1241428	3	2	0.0
archaeon GW2011_AR20	1579378	species	829411	9	7	0.0
Wenzhouxiangella marina	1579979	species	3675202	9	6	0.0
Candidatus Nitrosopumilus adriaticus	1580092	species	1803090	11	7	0.0
Sulfurospirillum sp. UCH001	1581011	species	2606563	10	4	0.0
Candidatus Methylopumilus planktonicus	1581557	species	1356428	7	4	0.0
Candidatus Methylopumilus turicensis	1581680	species	1754988	4	4	0.0
Candidatus Nitrosopumilus piranensis	1582439	species	1713078	5	4	0.0
Fusobacterium hwasookii	1583098	species	2496436	2	0	0.0
Myroides sp. A21	1583100	species	4155464	22	3	0.0
Pseudomonas cerasi	1583341	species	6345256	5	0	0.0
Lentzea guizhouensis	1586287	species	9997872	17	13	0.0
Arthrobacter sp. Hiyo8	1588023	species	5026722	9	6	0.0
Helicobacter himalayensis	1591088	species	1829936	11	4	0.0
Haloarcula sp. CBA1115	1592728	species	4225046	7	2	0.0
Coxiella-like endosymbiont	1592897	species	1733840	7	5	0.0
Planococcus faecalis	1598147	species	3495892	6	3	0.0
Candidatus Nitrosotenuis cloacae	1603555	species	1620156	6	5	0.0
Desulfuromonas soudanensis	1603606	species	3958620	20	16	0.0
Halanaeroarchaeum sulfurireducens	1604004	species	4463238	5	0	0.0
Elizabethkingia endophytica	1606016	species	8465604	61	13	0.0
Acinetobacter sp. NCu2D-2	1608473	species	3048277	5	4	0.0
Candidatus Filomicrobium marinum	1608628	species	7939883	12	3	0.0
Pyrococcus kukulkanii	1609559	species	1977126	1	1	0.0
Confluentimicrobium sp. EMB200-NS6	1609966	species	4147426	24	13	0.0
Methanobrevibacter sp. YE315	1609968	species	2273296	19	12	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	8	4	0.0
Tessaracoccus flavus	1610493	species	3222890	6	3	0.0
Pseudomonas sp. MRSN12121	1611770	species	6986763	11	7	0.0
Actinoalloteichus sp. GBA129-24	1612551	species	7275385	13	0	0.0
Actinoalloteichus sp. ADI127-7	1612552	species	7120854	15	2	0.0
Geminocystis sp. NIES-3708	1615909	species	4042078	36	25	0.0
Paenibacillus bovis	1616788	species	5354277	14	8	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	23	14	0.0
Shigella flexneri 4c	1617964	leaf	5196066	2	0	0.0
Arthrobacter sp. IHBB 11108	1618207	species	3599434	4	3	0.0
Berkelbacteria bacterium GW2011_GWE1_39_12	1618337	species	915059	1	1	0.0
Candidatus Beckwithbacteria bacterium GW2011_GWC1_49_16	1618372	species	1049888	3	2	0.0
Candidatus Woesebacteria bacterium GW2011_GWF1_31_35	1618600	species	819458	14	10	0.0
Candidatus Campbellbacteria bacterium GW2011_OD1_34_28	1618633	species	752630	10	7	0.0
Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1	1619007	species	984447	1	1	0.0
Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17	1619070	species	1038683	4	4	0.0
candidate division TM6 bacterium GW2011_GWF2_28_16	1619077	species	853053	9	9	0.0
Erwinia gerundensis	1619313	species	4481256	6	2	0.0
Spongiibacter sp. IMCC21906	1620392	species	3481669	2	0	0.0
candidate division Kazan bacterium GW2011_GWA1_50_15	1620412	species	602646	2	1	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	6	2	0.0
Lutibacter profundi	1622118	species	2966978	31	21	0.0
Bacillus sp. LM 4-2	1628753	species	4069266	7	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	12	2	0.0
Dermabacter vaginalis	1630135	species	2392314	3	2	0.0
Gemmata sp. SH-PL17	1630693	species	9045424	9	7	0.0
Weissella jogaejeotgali	1631871	species	2149545	5	3	0.0
Planctomyces sp. SH-PL14	1632864	species	8442773	13	9	0.0
Pirellula sp. SH-Sr6A	1632865	species	6534136	5	3	0.0
Acetobacter sp. SLV-7	1633874	species	3106397	5	2	0.0
Citromicrobium sp. JL477	1634516	species	3258499	12	8	0.0
Planctomyces sp. SH-PL62	1636152	species	6784659	17	11	0.0
Verrucomicrobia bacterium IMCC26134	1637999	species	4001000	8	6	0.0
Microcystis panniformis FACHB-1757	1638788	leaf	5686839	11	6	0.0
Pseudonocardia sp. HH130629-09	1641402	species	6300975	12	5	0.0
Microcystis aeruginosa NIES-2549	1641812	leaf	4294213	14	0	0.0
Petrimonas mucosa	1642646	species	3717632	89	62	0.0
Proteiniphilum saccharofermentans	1642647	species	4414963	78	57	0.0
candidate division SR1 bacterium Aalborg_AAW-1	1643353	species	1044756	6	6	0.0
Devosia sp. H5989	1643450	species	4594249	6	2	0.0
Eggerthellales	1643822	order	2819407	1	0	0.0
Pseudothermotoga	1643951	genus	2668931	1	0	0.0
Maribacter sp. 1_2014MBL_MicDiv	1644130	species	4399611	22	15	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	14	9	0.0
Acinetobacter sp. TTH0-4	1646498	species	2962453	11	8	0.0
Anabaena sp. wa102	1647413	species	5782034	27	17	0.0
Erythrobacter atlanticus	1648404	species	3226359	8	4	0.0
Bacillus paralicheniformis	1648923	species	4376305	27	1	0.0
Streptomyces sp. CFMR 7	1649184	species	8307279	12	5	0.0
Pseudopedobacter	1649482	genus	4635236	1	0	0.0
Pseudomonas sp. CCOS 191	1649877	species	6012947	11	2	0.0
Edwardsiella sp. LADL05-105	1650654	species	4142037	15	1	0.0
Actinobacteria bacterium IMCC26256	1650658	species	2461858	3	2	0.0
Corynebacterium crudilactis	1652495	species	3217288	2	0	0.0
Arthrobacter sp. YC-RL1	1652545	species	4018639	6	3	0.0
Caldimicrobium thiodismutans	1653476	species	1814952	8	7	0.0
Rhodococcus sp. PBTS 1	1653478	species	4251687	7	4	0.0
Rhodococcus sp. PBTS 2	1653479	species	5316948	12	9	0.0
Alloactinosynnema sp. L-07	1653480	species	7405112	5	3	0.0
Mitsuaria sp. 7	1658665	species	6085092	7	3	0.0
Arsenicicoccus sp. oral taxon 190	1658671	species	3525271	11	6	0.0
Ottowia sp. oral taxon 894	1658672	species	2925783	8	6	0.0
Pseudomonas sp. GR 6-02	1659194	species	6500345	8	2	0.0
Campylobacter pinnipediorum subsp. pinnipediorum	1660067	subspecies	5161999	47	4	0.0
Campylobacter sp. RM18020	1660070	species	1705426	18	0	0.0
Campylobacter sp. RM18021	1660071	species	1758337	20	1	0.0
Leptospirillum sp. Group II 'CF-1'	1660083	species	2709324	4	3	0.0
Streptomyces sp. Tue 6075	1661694	species	7931832	12	7	0.0
Methylophilus sp. TWE2	1662285	species	3079044	4	3	0.0
Fimbriimonadales	1663425	order	5231762	1	0	0.0
Magnetospirillum sp. XM-1	1663591	species	4992477	18	12	0.0
Bacillus glycinifermentans	1664069	species	4607442	11	7	0.0
Mesorhizobium sp. B7	1670800	species	5324561	12	9	0.0
Marinobacter sp. CP1	1671721	species	4768422	12	3	0.0
Cuniculiplasma divulgatum	1673428	species	1878916	1	0	0.0
Borrelia mayonii	1674146	species	2613603	29	0	0.0
Labrenzia sp. CP4	1674922	species	6051301	6	2	0.0
Thermococcus sp. 2319x1	1674923	species	1961221	5	4	0.0
Limnochordales	1676649	order	0	1	0	0.0
Massilia sp. NR 4-1	1678028	species	6361416	22	15	0.0
Limnohabitans sp. 63ED37-2	1678128	species	3372992	8	4	0.0
Limnohabitans sp. 103DPR2	1678129	species	2948795	3	3	0.0
Burkholderia sp. HB1	1678678	species	7206167	11	7	0.0
Akkermansia glycaniphila	1679444	species	3074078	16	15	0.0
Mycobacterium sp. YC-RL4	1682113	species	6053985	14	8	0.0
Chryseobacterium sp. IHB B 10212	1685010	species	4871648	45	33	0.0
Bartonella apis	1686310	species	8151641	12	5	0.0
Pseudonocardia sp. EC080610-09	1688404	species	7131853	14	1	0.0
Arthrobacter sp. LS16	1690248	species	3851242	8	3	0.0
Bacteroidetes bacterium UKL13-3	1690483	species	3236529	10	5	0.0
Hyphomonadaceae bacterium UKL13-1	1690484	species	3501508	42	30	0.0
Betaproteobacteria bacterium UKL13-2	1690485	species	3387087	3	2	0.0
Pseudonocardia sp. HH130630-07	1690815	species	6680451	6	4	0.0
Enterobacter sp. FY-07	1692238	species	5138701	6	3	0.0
Paenibacillus sp. 32O-W	1695218	species	5375858	19	13	0.0
Microbacterium sp. CGR1	1696072	species	3634864	5	0	0.0
Bordetella sp. H567	1697043	species	5532470	8	4	0.0
Oblitimonas alkaliphila	1697053	species	16542408	18	4	0.0
Microcystis aeruginosa NIES-2481	1698524	leaf	4293006	15	1	0.0
Psychrobacter sp. P2G3	1699622	species	3366617	4	1	0.0
Psychrobacter sp. P11G5	1699624	species	3519144	3	0	0.0
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	15	7	0.0
Faecalibaculum rodentium	1702221	species	2542486	14	12	0.0
Negativicoccus massiliensis	1702287	species	1360589	10	5	0.0
Chelatococcus sp. CO-6	1702325	species	5243734	16	6	0.0
Rhizobium sp. N113	1703960	species	6524337	1	1	0.0
Rhizobium sp. N621	1703964	species	6425255	1	0	0.0
Rhizobium sp. N6212	1703965	species	6424414	1	0	0.0
Rhizobium sp. N324	1703969	species	6972593	10	5	0.0
Arthrobacter sp. ERGS1:01	1704044	species	4936686	12	9	0.0
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	species	915884	1	1	0.0
Candidatus Thioglobus autotrophicus	1705394	species	1512449	3	1	0.0
Capnocytophaga sp. oral taxon 323	1705617	species	2614527	21	6	0.0
Cellvibrionales	1706369	order	4781873	1	0	0.0
Massilia sp. WG5	1707785	species	6267305	13	8	0.0
Thermococcus piezophilus	1712654	species	1928800	2	2	0.0
Turicibacter sp. H121	1712675	species	2622031	10	8	0.0
Microbacterium sp. No. 7	1714373	species	4827965	12	8	0.0
Klebsiella sp. G5	1715259	species	4702949	9	6	0.0
Staphylococcus sp. AntiMn-1	1715860	species	2738396	18	9	0.0
Candidatus Nitrospira inopinata	1715989	species	3295117	8	6	0.0
Desulfovibrio indicus	1716143	species	3966573	26	18	0.0
Candidatus Riesia sp. GBBU	1719125	species	534351	9	6	0.0
Psychrobacter sp. AntiMn-1	1720344	species	3138120	4	3	0.0
Chryseobacterium sp. IHB B 17019	1721091	species	4077766	34	23	0.0
Rhodococcus sp. 008	1723645	species	7438324	7	1	0.0
Streptomyces sp. CdTB01	1725411	species	10191567	10	7	0.0
Algoriphagus sp. M8-2	1727163	species	3882610	13	9	0.0
Pedobacter sp. PACM 27299	1727164	species	6147290	20	11	0.0
Methylomonas sp. DH-1	1727196	species	5127407	13	7	0.0
Salegentibacter sp. T436	1729720	species	4086550	20	11	0.0
Candidatus Peribacter riflensis	1735162	species	6240353	63	0	0.0
Algibacter alginolytica	1736674	species	3994770	32	25	0.0
Devosia sp. A16	1736675	species	5032994	10	6	0.0
Nanohaloarchaea archaeon SG9	1737403	species	1118574	4	4	0.0
Burkholderia sp. Bp5365	1740162	species	7287809	3	1	0.0
Burkholderia sp. Bp7605	1740163	species	5705688	7	3	0.0
Candidatus Tenderia electrophaga	1748243	species	3763866	9	6	0.0
Mycoplasma sp. (ex Biomphalaria glabrata)	1749074	species	647830	8	6	0.0
Marinobacter sp. LQ44	1749259	species	4435564	8	5	0.0
Kurthia sp. 11kri321	1750719	species	2964527	9	4	0.0
Nostoc sp. NIES-3756	1751286	species	6987571	20	12	0.0
Streptomyces sp. 4F	1751294	species	8047771	13	8	0.0
Fischerella sp. NIES-3754	1752063	species	5826863	21	14	0.0
Leptolyngbya sp. NIES-3755	1752064	species	6761657	6	5	0.0
Elizabethkingia genomosp. 3	1756149	species	4433522	67	35	0.0
Elizabethkingia genomosp. 4	1756150	species	4216720	24	13	0.0
Serinicoccus sp. JLT9	1758689	species	3597394	7	3	0.0
Caulobacteraceae bacterium OTSz_A_272	1759059	species	3732719	5	3	0.0
Streptococcus sp. A12	1759399	species	1874337	10	2	0.0
Serratia sp. YD25	1759437	species	5117644	12	1	0.0
Flavobacterium crassostreae	1763534	species	3027315	17	15	0.0
Hydrogenophaga sp. LPB0072	1763535	species	4944132	12	10	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	10	7	0.0
Paenibacillus sp. LPB0068	1763538	species	4757181	5	4	0.0
Deinococcus actinosclerus	1768108	species	3264334	10	6	0.0
Paucibacter sp. KCTC 42545	1768242	species	5169161	19	15	0.0
Microbulbifer sp. CCB-MM1	1769779	species	3864326	4	1	0.0
Arthrobacter sp. ATCC 21022	1771959	species	4434904	2	2	0.0
Polaribacter vadi	1774273	species	3809314	30	21	0.0
Bacillus sp. SDLI1	1774743	species	4134042	27	11	0.0
Alteromonas sp. Mac1	1777491	species	4696291	5	0	0.0
Alteromonas sp. Mac2	1777492	species	4666357	6	0	0.0
Candidatus Hoaglandella endobia	1778263	species	636713	1	0	0.0
Candidatus Mikella endobia	1778264	species	352837	4	4	0.0
Rhodothermaceae bacterium RA	1779382	species	4653222	20	16	0.0
Streptomyces sp. S10(2016)	1783515	species	9083372	9	5	0.0
Pseudomonas sp. MS586	1785145	species	6247726	10	4	0.0
Gemella sp. oral taxon 928	1785995	species	1769679	22	18	0.0
Leptotrichia sp. oral taxon 847	1785996	species	2194935	25	17	0.0
Pseudomonas sp. L10.10	1788301	species	5149788	5	1	0.0
Acinetobacter larvae	1789224	species	3741098	13	8	0.0
Wenyingzhuangia fucanilytica	1790137	species	3427057	20	15	0.0
Bosea sp. PAMC 26642	1792307	species	5510355	10	8	0.0
Yangia sp. CCB-MM3	1792508	species	5522061	18	12	0.0
Stenotrophomonas sp. KCTC 12332	1793721	species	4541594	5	3	0.0
Burkholderia sp. PAMC 26561	1795043	species	7431919	13	3	0.0
Microbacterium sp. PAMC 28756	1795053	species	3539061	12	6	0.0
Frondihabitans sp. PAMC 28766	1795630	species	4766863	13	6	0.0
Variovorax sp. PAMC 28711	1795631	species	4316152	11	6	0.0
Burkholderia sp. PAMC 28687	1795874	species	6881273	14	3	0.0
Bacteroides caecimuris	1796613	species	4839918	1066	919	0.0
Blautia sp. YL58	1796616	species	5128792	301	276	0.0
Burkholderia sp. OLGA172	1804984	species	8574890	10	5	0.0
Olsenella sp. Marseille-P2300	1805478	species	2176737	27	21	0.0
Christensenella massiliensis	1805714	species	2560186	30	17	0.0
Rhodococcus sp. MTM3W5.2	1805827	species	5665081	10	5	0.0
Sphingorhabdus sp. M41	1806885	species	3339521	3	2	0.0
Arthrobacter sp. ZXY-2	1806905	species	5058708	9	7	0.0
Acidithiobacillia	1807140	class	3059926	1	0	0.0
Acinetobacter sp. DUT-2	1809055	species	4072672	21	7	0.0
Herminiimonas sp. AS8	1809410	species	3784322	5	2	0.0
Immundisolibacter cernigliae	1810504	species	3243537	13	7	0.0
Streptococcus pantholopis	1811193	species	2241302	9	7	0.0
Streptomyces sp. fd1-xmd	1812480	species	7929999	25	13	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	5010638	5	2	0.0
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	4	0	0.0
Geobacillus sp. JS12	1813182	species	3721489	5	3	0.0
Acidobacteria bacterium DSM 100886	1813736	species	7480314	15	11	0.0
Shigella sp. PAMC 28760	1813821	species	4558287	2	0	0.0
Streptococcus halotolerans	1814128	species	2182100	7	4	0.0
Colwellia sp. PAMC 20917	1816218	species	4683314	17	9	0.0
Marinobacterium sp. ST58-10	1821621	species	5191608	10	3	0.0
Paraburkholderia	1822464	genus	9291260	1	0	0.0
Desulfuromonas sp. DDH964	1823759	species	3924652	16	10	0.0
Streptococcus marmotae	1825069	species	2322791	5	4	0.0
Candidatus Nitrosocosmicus sp. G61	1826872	species	2989777	27	20	0.0
Bacillus sp. IHB B 7164	1827146	species	5036631	16	0	0.0
Brevundimonas sp. GW460-12-10-14-LB2	1827469	species	3263775	9	4	0.0
Enterobacter sp. ODB01	1827481	species	4534036	4	0	0.0
Desulfotomaculum ferrireducens	1833852	species	3240180	4	1	0.0
Lachnoclostridium sp. YL32	1834196	species	7225343	494	427	0.0
Ruminiclostridium sp. KB18	1834198	species	3802817	89	77	0.0
Parabacteroides sp. YL27	1834200	species	3306456	986	901	0.0
Burkholderiales bacterium YL45	1834205	species	2923068	74	70	0.0
Erysipelotrichaceae bacterium I46	1834207	species	4468295	55	44	0.0
Polynucleobacter duraquae	1835254	species	2026292	3	2	0.0
secondary endosymbiont of Trabutina mannipara	1835721	species	298471	1	1	0.0
Maribacter sp. T28	1836467	species	4271158	14	8	0.0
Bacillus sp. FJAT-14266	1837130	species	4109356	15	2	0.0
Lacunisphaera limnophila	1838286	species	4199284	11	8	0.0
Bacillus sp. FDAARGOS_235	1839798	species	5608141	24	8	0.0
Streptococcus sp. FDAARGOS_192	1839799	species	2435466	13	5	0.0
Yersinia sp. FDAARGOS_228	1839800	species	4962867	7	4	0.0
Dehalogenimonas formicexedens	1839801	species	2092789	11	9	0.0
Streptomyces sp. RTd22	1841249	species	11142275	11	6	0.0
Gordonibacter sp. Marseille-P2775	1841863	species	3948172	221	195	0.0
Pelobacter sp. SFB93	1842532	species	3218469	12	8	0.0
Acidovorax sp. RAC01	1842533	species	4574859	11	6	0.0
Sinorhizobium sp. RAC02	1842534	species	6626583	14	9	0.0
Blastomonas sp. RAC04	1842535	species	4403499	16	10	0.0
Agrobacterium sp. RAC06	1842536	species	4964647	7	3	0.0
Hydrogenophaga sp. RAC07	1842537	species	4674684	12	6	0.0
Bosea sp. RAC05	1842539	species	5620120	17	10	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	9	3	0.0
Rhodoferax sp. DCY110	1842727	species	5895641	15	13	0.0
Sphingobium sp. RAC03	1843368	species	4369746	5	2	0.0
Phaeobacter sp. P97	1844006	species	4207221	3	1	0.0
Brucella sp. 09RB8910	1844051	species	3592978	5	1	0.0
Lactobacillus sp. WiKim39	1847728	species	2534178	23	15	0.0
Exiguobacterium sp. U13-1	1849031	species	3208634	3	0	0.0
Arthrobacter sp. U41	1849032	species	4792631	7	1	0.0
Staphylococcaceae bacterium S31	1849491	species	1745789	10	5	0.0
Streptomyces sp. SAT1	1849967	species	7472530	10	7	0.0
Lutibacter sp. LPB0138	1850246	species	3426122	36	21	0.0
Rhodobacter sp. LPB0142	1850250	species	3780829	9	4	0.0
Tenacibaculum sp. LPB0136	1850252	species	3019213	23	11	0.0
Arcobacter sp. LPB0137	1850254	species	2866429	46	34	0.0
Arachidicoccus sp. BS20	1850526	species	3492500	18	17	0.0
Phycisphaerae bacterium SM-Chi-D1	1851148	species	3868357	12	6	0.0
Murdochiella sp. Marseille-P2341	1852373	species	1671491	13	10	0.0
Ezakiella massiliensis	1852374	species	1741785	11	7	0.0
Actinomyces sp. Marseille-P2985	1852377	species	1892549	7	6	0.0
Pseudomonas sp. A3(2016)	1853130	species	6823539	7	6	0.0
Hymenobacteraceae	1853232	family	5252070	4	0	0.0
haloarchaeon HTSR1	1855411	species	1972283	2	0	0.0
Sphingobium sp. EP60837	1855519	species	4261696	7	1	0.0
Bacillus sp. H15-1	1856406	species	4162101	12	0	0.0
Pseudomonas sp. TCU-HL1	1856685	species	6256697	10	7	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	7	5	0.0
Rhizobiales bacterium NRL2	1862950	species	4700671	16	10	0.0
Borrelia hermsii HS1	1867252	leaf	1390006	13	4	0.0
Enterobacter sp. HK169	1868135	species	4551186	3	0	0.0
Prosthecochloris sp. CIB 2401	1868325	species	2399849	6	4	0.0
Rhizobium sp. S41	1869170	species	5524367	4	0	0.0
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	10	1	0.0
Anaerococcus mediterraneensis	1870984	species	2080215	20	11	0.0
Lachnoclostridium phocaeense	1871021	species	3500754	350	309	0
Ndongobacter massiliensis	1871025	species	1864878	10	8	0.0
Propionimicrobium sp. Marseille-P3275	1871034	species	2010679	1	0	0.0
haloarchaeon HSR6	1873524	species	2085946	2	0	0.0
Marinobacter salinus	1874317	species	4121005	6	6	0.0
Clavibacter michiganensis subsp. capsici	1874630	subspecies	3241713	6	1	0.0
Buchnera aphidicola (Cinara confinis)	1878935	leaf	451961	5	2	0.0
Mycobacterium sp. djl-10	1879023	species	6579322	10	5	0.0
Halomonas sp. 1513	1883416	species	4129523	18	11	0.0
Selenomonas sp. oral taxon 920	1884263	species	2440121	10	5	0.0
Brucella sp. 141012304	1885919	species	3442381	5	1	0.0
Streptococcus himalayensis	1888195	species	2275471	9	7	0.0
Anaerolineaceae bacterium oral taxon 439	1889813	species	2945494	13	8	0.0
Synechococcales	1890424	order	2745087	1	0	0.0
Synechococcaceae	1890426	family	3031150	2	0	0.0
Sulfolobus sp. A20	1891280	species	2688317	14	9	0.0
Fuerstia marisgermanicae	1891926	species	8920478	9	8	0.0
Bacillus sp. ABP14	1892404	species	5152566	18	2	0.0
Porphyrobacter sp. LM 6	1896196	species	2979257	5	2	0.0
Spiroplasma sp. TU-14	1898044	species	1199640	26	0	0.0
bacterium AB1	1898108	species	593366	16	8	0.0
Pseudomonas sp. LPH1	1898684	species	5229495	12	7	0.0
Candidatus Melainabacteria bacterium MEL.A1	1899017	species	1867336	80	73	0.0
Candidatus Tokpelaia hoelldoblerii	1902579	species	1868279	6	3	0.0
Brachybacterium sp. P6-10-X1	1903186	species	4385603	12	9	0.0
Pectobacteriaceae	1903410	family	5145959	1	0	0.0
Yersiniaceae	1903411	family	5649341	2	0	0.0
Hafniaceae	1903412	family	4040780	1	0	0.0
Jeotgalibaca sp. PTS2502	1903686	species	2300992	11	5	0.0
Betaproteobacteria bacterium GR16-43	1904640	species	4806848	15	12	0.0
Stenotrophomonas sp. LM091	1904944	species	4317450	12	3	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	19	1	0.0
Pectobacterium parmentieri	1905730	species	5063892	3	1	0.0
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	9	8	0.0
Hyphomonas sp. Mor2	1906738	species	3628091	2	1	0.0
Jeongeupia sp. USM3	1906741	species	3788814	15	9	0.0
Microbacterium sp. BH-3-3-3	1906742	species	3508491	8	4	0.0
Pseudomonas sp. BS-2016	1907766	species	4814265	4	2	0.0
Nonomuraea sp. ATCC 55076	1909395	species	13047416	26	19	0.0
Tessaracoccus sp. T2.5-30	1909732	species	3212699	9	9	0.0
Marinilactibacillus sp. 15R	1911586	species	2767908	23	14	0.0
Virgibacillus sp. 6R	1911587	species	4749385	13	9	0.0
Actinomyces sp. VUL4_3	1912795	species	2207832	3	2	0.0
Peptoniphilus sp. ING2-D1G	1912856	species	1601846	23	21	0.0
Gramella sp. LPB0144	1913577	species	2978889	13	11	0.0
Sphingopyxis sp. LPB0140	1913578	species	2533041	7	4	0.0
Spiroplasma sp. NBRC 100390	1914410	species	1199621	26	0	0.0
Thioclava sp. 25B10_4	1915078	species	4238255	8	6	0.0
Alteromonadaceae bacterium	1916082	species	4790451	9	6	0.0
Microbacterium sp. 1.5R	1916917	species	3620317	8	0	0.0
Synechococcus sp. SynAce01	1916956	species	2750634	4	3	0.0
Alteromonas sp. Mex14	1917157	species	4489455	6	3	0.0
Alteromonas sp. RW2A1	1917158	species	4143824	5	3	0.0
Sulfitobacter sp. AM1-D1	1917485	species	4691010	14	10	0.0
Sphingomonas sp. ABOJV	1920127	species	4819238	11	8	0.0
Delftia sp. HK171	1920191	species	6430384	22	5	0.0
