readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
contig-125_32518	JH393331.1	43179	100	0	25	336	1
contig-125_32520	unclassified	0	0	0	0	336	1
contig-125_32523	unclassified	0	0	0	0	336	1
contig-125_32522	unclassified	0	0	0	0	336	1
contig-125_32525	unclassified	0	0	0	0	336	1
contig-125_32527	unclassified	0	0	0	0	336	1
contig-125_32524	CP014693.1	930166	81	81	24	336	2
contig-125_32524	CP003150.1	1114970	81	81	24	336	2
contig-125_32526	unclassified	0	0	0	0	336	1
contig-125_32521	CP002352.1	693979	625	64	40	336	1
contig-125_32529	unclassified	0	0	0	0	336	1
contig-125_32528	CP001230.1	123214	81	0	24	336	1
contig-125_32530	unclassified	0	0	0	0	336	1
contig-125_32532	CP012801.1	246787	64	0	23	336	1
contig-125_32533	unclassified	0	0	0	0	336	1
contig-125_32534	unclassified	0	0	0	0	336	1
contig-125_32531	species	1117645	529	529	38	336	2
contig-125_32531	CP016374.1	1606016	529	529	38	336	2
contig-125_32535	unclassified	0	0	0	0	336	1
contig-125_32538	unclassified	0	0	0	0	336	1
contig-125_32539	unclassified	0	0	0	0	336	1
contig-125_32537	CP009217.2	1528098	64	64	23	336	2
contig-125_32537	JH393332.1	43179	64	64	23	336	2
contig-125_32540	unclassified	0	0	0	0	336	1
contig-125_32541	unclassified	0	0	0	0	336	1
contig-125_32542	unclassified	0	0	0	0	336	1
contig-125_32543	unclassified	0	0	0	0	336	1
contig-125_32536	CR626927.1	272559	18586	6757	184	336	1
contig-125_32545	unclassified	0	0	0	0	336	1
contig-125_32544	CP007055.1	797299	121	0	26	336	1
contig-125_32546	CP002530.1	667015	529	0	38	336	1
contig-125_32547	JH393907.1	43179	81	0	24	336	1
contig-125_32550	unclassified	0	0	0	0	336	1
contig-125_32551	unclassified	0	0	0	0	336	1
contig-125_32555	unclassified	0	0	0	0	336	1
contig-125_32548	species	43179	64	64	23	336	2
contig-125_32548	FM992692.1	573826	64	64	23	336	2
contig-125_32553	CP002530.1	667015	881	0	71	336	1
contig-125_32552	AP006841.1	295405	11810	1258	156	336	1
contig-125_32556	unclassified	0	0	0	0	335	1
contig-125_32554	CP007619.1	357276	1447	0	133	336	1
contig-125_32557	unclassified	0	0	0	0	335	1
contig-125_32559	unclassified	0	0	0	0	335	1
contig-125_32558	CP000108.1	340177	64	64	23	335	3
contig-125_32558	CP014991.1	1591088	64	64	23	335	3
contig-125_32558	CP017305.1	274537	64	64	23	335	3
contig-125_32560	unclassified	0	0	0	0	335	1
contig-125_32561	unclassified	0	0	0	0	335	1
contig-125_32563	unclassified	0	0	0	0	335	1
contig-125_32562	unclassified	0	0	0	0	335	1
contig-125_32566	unclassified	0	0	0	0	335	1
contig-125_32564	JH394287.1	43179	121	0	26	335	1
contig-125_32565	unclassified	0	0	0	0	335	1
contig-125_32569	unclassified	0	0	0	0	335	1
contig-125_32567	unclassified	0	0	0	0	335	1
contig-125_32570	unclassified	0	0	0	0	335	1
contig-125_32571	unclassified	0	0	0	0	335	1
contig-125_32568	CP012833.1	1410916	144	144	27	335	4
contig-125_32568	CP009641.1	451709	144	144	27	335	4
contig-125_32568	CP016546.1	562	144	144	27	335	4
contig-125_32568	CP006659.2	573	144	144	27	335	4
contig-125_32572	unclassified	0	0	0	0	335	1
contig-125_32574	unclassified	0	0	0	0	335	1
contig-125_32573	unclassified	0	0	0	0	335	1
contig-125_32575	unclassified	0	0	0	0	335	1
contig-125_32576	unclassified	0	0	0	0	335	1
contig-125_32577	unclassified	0	0	0	0	335	1
contig-125_32579	unclassified	0	0	0	0	335	1
contig-125_32578	CP013480.3	93219	81	0	24	335	1
contig-125_32580	JH393508.1	43179	64	0	23	335	1
contig-125_32582	unclassified	0	0	0	0	335	1
contig-125_32581	unclassified	0	0	0	0	335	1
contig-125_32583	unclassified	0	0	0	0	335	1
contig-125_32584	unclassified	0	0	0	0	335	1
contig-125_32585	unclassified	0	0	0	0	335	1
contig-125_32586	unclassified	0	0	0	0	335	1
contig-125_32587	FN869568.1	768066	100	64	25	335	1
contig-125_32588	unclassified	0	0	0	0	335	1
contig-125_32590	unclassified	0	0	0	0	335	1
contig-125_32589	unclassified	0	0	0	0	335	1
contig-125_32591	CP006650.1	1367847	64	0	23	335	1
contig-125_32593	unclassified	0	0	0	0	335	1
contig-125_32592	CP003597.1	251229	81	0	24	335	1
contig-125_32594	unclassified	0	0	0	0	335	1
contig-125_32549	unclassified	0	0	0	0	336	1
contig-125_32596	unclassified	0	0	0	0	335	1
contig-125_32597	unclassified	0	0	0	0	335	1
contig-125_32595	AE015928.1	226186	576	225	39	335	1
contig-125_32598	unclassified	0	0	0	0	335	1
contig-125_32599	unclassified	0	0	0	0	335	1
contig-125_32600	unclassified	0	0	0	0	335	1
contig-125_32602	unclassified	0	0	0	0	335	1
contig-125_32601	unclassified	0	0	0	0	335	1
contig-125_32603	unclassified	0	0	0	0	335	1
contig-125_32604	unclassified	0	0	0	0	335	1
contig-125_32605	unclassified	0	0	0	0	335	1
contig-125_32608	unclassified	0	0	0	0	335	1
contig-125_32607	unclassified	0	0	0	0	335	1
contig-125_32606	unclassified	0	0	0	0	335	1
contig-125_32476	CP015401.1	1796613	121	0	26	336	1
contig-125_32609	unclassified	0	0	0	0	335	1
contig-125_32610	unclassified	0	0	0	0	335	1
contig-125_32612	unclassified	0	0	0	0	335	1
contig-125_32611	unclassified	0	0	0	0	335	1
contig-125_32615	unclassified	0	0	0	0	335	1
contig-125_32613	unclassified	0	0	0	0	335	1
contig-125_32616	unclassified	0	0	0	0	335	1
contig-125_32617	unclassified	0	0	0	0	335	1
contig-125_32614	CP003866.1	1234596	169	0	28	335	1
contig-125_32618	unclassified	0	0	0	0	335	1
contig-125_32619	unclassified	0	0	0	0	335	1
contig-125_32621	unclassified	0	0	0	0	335	1
contig-125_32623	unclassified	0	0	0	0	335	1
contig-125_32622	JH393383.1	43179	64	0	23	335	1
contig-125_32625	unclassified	0	0	0	0	335	1
contig-125_32624	unclassified	0	0	0	0	335	1
contig-125_32626	unclassified	0	0	0	0	335	1
contig-125_32620	unclassified	0	0	0	0	335	1
contig-125_32627	JH393555.1	43179	64	0	23	335	1
contig-125_32629	unclassified	0	0	0	0	335	1
contig-125_32632	unclassified	0	0	0	0	335	1
contig-125_32628	CP004885.1	946483	121	100	26	335	1
contig-125_32633	unclassified	0	0	0	0	335	1
contig-125_32630	JH393312.1	43179	144	144	27	335	2
contig-125_32630	JH393280.1	43179	144	144	27	335	2
contig-125_32631	AP013045.1	1307833	64	64	23	335	3
contig-125_32631	AP013044.1	1307832	64	64	23	335	3
contig-125_32631	CP003191.1	203275	64	64	23	335	3
contig-125_32634	unclassified	0	0	0	0	335	1
contig-125_32635	unclassified	0	0	0	0	335	1
contig-125_32636	unclassified	0	0	0	0	335	1
contig-125_32638	unclassified	0	0	0	0	335	1
contig-125_32637	unclassified	0	0	0	0	335	1
contig-125_32639	unclassified	0	0	0	0	335	1
contig-125_32640	unclassified	0	0	0	0	335	1
contig-125_32641	unclassified	0	0	0	0	335	1
contig-125_32642	unclassified	0	0	0	0	335	1
contig-125_32643	unclassified	0	0	0	0	335	1
contig-125_32644	unclassified	0	0	0	0	335	1
contig-125_32645	unclassified	0	0	0	0	335	1
contig-125_32647	unclassified	0	0	0	0	335	1
contig-125_32646	CP003349.1	929556	64	0	23	335	1
contig-125_32649	unclassified	0	0	0	0	335	1
contig-125_32648	unclassified	0	0	0	0	335	1
contig-125_32650	LN907858.1	76936	64	0	23	335	1
contig-125_32651	CP015399.1	1834196	169	0	28	335	1
contig-125_32652	unclassified	0	0	0	0	335	1
contig-125_32654	unclassified	0	0	0	0	335	1
contig-125_32655	unclassified	0	0	0	0	335	1
contig-125_32657	unclassified	0	0	0	0	335	1
contig-125_32656	unclassified	0	0	0	0	335	1
contig-125_32658	unclassified	0	0	0	0	335	1
contig-125_32653	JH393360.1	43179	64	64	23	335	3
contig-125_32653	JH393375.1	43179	64	64	23	335	3
contig-125_32653	JH393540.1	43179	64	64	23	335	3
contig-125_32659	unclassified	0	0	0	0	335	1
contig-125_32662	unclassified	0	0	0	0	335	1
contig-125_32661	unclassified	0	0	0	0	335	1
contig-125_32660	CP014163.1	128944	64	0	23	335	1
contig-125_32663	unclassified	0	0	0	0	335	1
contig-125_32664	unclassified	0	0	0	0	335	1
contig-125_32665	unclassified	0	0	0	0	335	1
contig-125_32666	unclassified	0	0	0	0	335	1
contig-125_32667	unclassified	0	0	0	0	335	1
contig-125_32669	unclassified	0	0	0	0	335	1
contig-125_32668	unclassified	0	0	0	0	335	1
contig-125_32670	unclassified	0	0	0	0	335	1
contig-125_32671	unclassified	0	0	0	0	335	1
contig-125_32673	unclassified	0	0	0	0	335	1
contig-125_32672	unclassified	0	0	0	0	335	1
contig-125_32675	unclassified	0	0	0	0	335	1
contig-125_32674	CP003065.1	720554	64	0	23	335	1
contig-125_32677	unclassified	0	0	0	0	335	1
contig-125_32676	unclassified	0	0	0	0	335	1
contig-125_32680	unclassified	0	0	0	0	335	1
contig-125_32679	unclassified	0	0	0	0	335	1
contig-125_32682	unclassified	0	0	0	0	335	1
contig-125_32681	CP002352.1	693979	144	0	27	335	1
contig-125_32683	unclassified	0	0	0	0	335	1
contig-125_32684	unclassified	0	0	0	0	335	1
contig-125_32686	unclassified	0	0	0	0	335	1
contig-125_32689	unclassified	0	0	0	0	335	1
contig-125_32687	CP002059.1	551115	64	0	23	335	1
contig-125_32678	CP015402.1	1834200	9394	0	187	335	1
contig-125_32685	CP002352.1	693979	2329	0	97	335	1
contig-125_32690	unclassified	0	0	0	0	335	1
contig-125_32691	unclassified	0	0	0	0	335	1
contig-125_32692	unclassified	0	0	0	0	335	1
contig-125_32693	CP010368.1	106654	64	0	23	335	1
contig-125_32696	unclassified	0	0	0	0	335	1
contig-125_32695	CP019070.1	1850254	400	121	35	335	1
contig-125_32698	unclassified	0	0	0	0	335	1
contig-125_32700	unclassified	0	0	0	0	335	1
contig-125_32694	CP003191.1	203275	26610	0	297	335	1
contig-125_32699	unclassified	0	0	0	0	335	1
contig-125_32701	unclassified	0	0	0	0	335	1
contig-125_32702	unclassified	0	0	0	0	335	1
contig-125_32697	CP015401.1	1796613	64	64	23	335	4
contig-125_32697	CP012938.1	28116	64	64	23	335	4
contig-125_32697	AE015928.1	226186	64	64	23	335	4
contig-125_32697	LT622246.1	1379690	64	64	23	335	4
contig-125_32704	species	210	64	0	23	335	1
contig-125_32705	unclassified	0	0	0	0	335	1
contig-125_32688	unclassified	0	0	0	0	335	1
contig-125_32706	CP003014.1	578455	100	0	25	335	1
contig-125_32707	CP009444.1	28110	121	0	26	335	1
contig-125_32711	unclassified	0	0	0	0	335	1
contig-125_32709	unclassified	0	0	0	0	335	1
contig-125_32708	CP003274.1	679935	64	0	23	335	1
contig-125_32712	unclassified	0	0	0	0	335	1
contig-125_32710	unclassified	0	0	0	0	335	1
contig-125_32713	unclassified	0	0	0	0	335	1
contig-125_32703	unclassified	0	0	0	0	335	1
contig-125_32714	JH393311.1	43179	64	0	23	335	1
contig-125_32717	unclassified	0	0	0	0	335	1
contig-125_32716	unclassified	0	0	0	0	335	1
contig-125_32721	unclassified	0	0	0	0	335	1
contig-125_32719	unclassified	0	0	0	0	335	1
contig-125_32720	unclassified	0	0	0	0	335	1
contig-125_32722	unclassified	0	0	0	0	335	1
contig-125_32723	unclassified	0	0	0	0	335	1
contig-125_32725	unclassified	0	0	0	0	335	1
contig-125_32724	FM204884.1	40041	64	0	23	335	1
contig-125_32715	CP012801.1	246787	2210	441	123	335	1
contig-125_32726	CP006772.1	1400053	64	0	23	335	1
contig-125_32728	unclassified	0	0	0	0	335	1
contig-125_32727	CP015401.1	1796613	317	0	55	335	1
contig-125_32729	unclassified	0	0	0	0	335	1
contig-125_32731	unclassified	0	0	0	0	335	1
contig-125_32730	CP015399.1	1834196	225	0	30	335	1
contig-125_32734	unclassified	0	0	0	0	335	1
contig-125_32733	unclassified	0	0	0	0	335	1
contig-125_32735	unclassified	0	0	0	0	335	1
contig-125_32737	unclassified	0	0	0	0	335	1
contig-125_32732	CP007711.1	1318617	144	100	27	335	1
contig-125_32736	CP015401.1	1796613	26605	169	211	335	1
contig-125_32739	unclassified	0	0	0	0	335	1
contig-125_32738	unclassified	0	0	0	0	335	1
contig-125_32740	unclassified	0	0	0	0	335	1
contig-125_32741	unclassified	0	0	0	0	335	1
contig-125_32742	unclassified	0	0	0	0	335	1
contig-125_32745	unclassified	0	0	0	0	335	1
contig-125_32744	unclassified	0	0	0	0	335	1
contig-125_32746	unclassified	0	0	0	0	335	1
contig-125_32747	CP002352.1	693979	208	144	50	335	1
contig-125_32750	unclassified	0	0	0	0	335	1
contig-125_32748	unclassified	0	0	0	0	335	1
contig-125_32751	unclassified	0	0	0	0	335	1
contig-125_32743	AM406670.1	62928	196	196	29	335	2
contig-125_32743	CP016210.1	418699	196	196	29	335	2
contig-125_32752	unclassified	0	0	0	0	335	1
contig-125_32749	unclassified	0	0	0	0	335	1
contig-125_32753	unclassified	0	0	0	0	335	1
contig-125_32756	unclassified	0	0	0	0	335	1
contig-125_32755	unclassified	0	0	0	0	335	1
contig-125_32758	unclassified	0	0	0	0	335	1
contig-125_32761	unclassified	0	0	0	0	335	1
contig-125_32762	unclassified	0	0	0	0	335	1
contig-125_32764	unclassified	0	0	0	0	335	1
contig-125_32763	unclassified	0	0	0	0	335	1
contig-125_32759	unclassified	0	0	0	0	335	1
contig-125_32760	CP011551.1	4932	144	144	27	335	2
contig-125_32760	BK006939.2	559292	144	144	27	335	2
contig-125_32767	unclassified	0	0	0	0	335	1
contig-125_32768	unclassified	0	0	0	0	335	1
contig-125_32769	unclassified	0	0	0	0	335	1
contig-125_32766	CP003274.1	679935	81	0	24	335	1
contig-125_32765	CP012937.1	818	102400	102400	335	335	2
contig-125_32765	AE015928.1	226186	102400	102400	335	335	2
contig-125_32754	CP014060.1	85698	64	0	23	335	1
contig-125_32770	unclassified	0	0	0	0	335	1
contig-125_32771	CU207366.1	411154	64	0	23	335	1
contig-125_32757	AAMH01000507.1	239364	4489	0	82	335	1
contig-125_32772	unclassified	0	0	0	0	335	1
contig-125_32773	CP012152.1	198467	64	0	23	335	1
contig-125_32774	unclassified	0	0	0	0	335	1
contig-125_32775	unclassified	0	0	0	0	335	1
contig-125_32776	JH393354.1	43179	64	0	23	335	1
contig-125_32777	unclassified	0	0	0	0	335	1
contig-125_32779	unclassified	0	0	0	0	335	1
contig-125_32782	unclassified	0	0	0	0	335	1
contig-125_32785	unclassified	0	0	0	0	335	1
contig-125_32778	order	186826	64	64	23	335	5
contig-125_32778	no rank	0	64	64	23	335	5
contig-125_32778	family	186817	64	64	23	335	5
contig-125_32778	family	2131	64	64	23	335	5
contig-125_32778	family	2092	64	64	23	335	5
contig-125_32781	CP015219.1	1653478	324	324	33	335	2
contig-125_32781	CP001618.1	471853	324	324	33	335	2
contig-125_32783	unclassified	0	0	0	0	335	1
contig-125_32786	unclassified	0	0	0	0	335	1
contig-125_32784	unclassified	0	0	0	0	335	1
contig-125_32780	CP009075.1	1202531	169	169	28	335	2
contig-125_32780	CP003002.1	573729	169	169	28	335	2
contig-125_32787	unclassified	0	0	0	0	335	1
contig-125_32789	unclassified	0	0	0	0	335	1
contig-125_32790	unclassified	0	0	0	0	335	1
contig-125_32791	unclassified	0	0	0	0	334	1
contig-125_32792	unclassified	0	0	0	0	334	1
contig-125_32788	CP012937.1	818	48130	0	334	335	1
contig-125_32793	unclassified	0	0	0	0	334	1
contig-125_32796	unclassified	0	0	0	0	334	1
contig-125_32797	unclassified	0	0	0	0	334	1
contig-125_32795	unclassified	0	0	0	0	334	1
contig-125_32798	unclassified	0	0	0	0	334	1
contig-125_32794	CP015402.1	1834200	121	0	26	334	1
contig-125_32800	unclassified	0	0	0	0	334	1
contig-125_32801	unclassified	0	0	0	0	334	1
contig-125_32802	unclassified	0	0	0	0	334	1
contig-125_32799	CP015400.1	1834198	400	289	35	334	1
contig-125_32804	unclassified	0	0	0	0	334	1
contig-125_32805	unclassified	0	0	0	0	334	1
contig-125_32807	unclassified	0	0	0	0	334	1
contig-125_32803	JH393423.1	43179	100	100	25	334	3
contig-125_32803	JH393294.1	43179	100	100	25	334	3
contig-125_32803	JH393313.1	43179	100	100	25	334	3
contig-125_32809	CP012801.1	246787	289	0	32	334	1
contig-125_32808	JH393298.1	43179	64	0	23	334	1
contig-125_32810	JH393287.1	43179	81	0	24	334	1
contig-125_32811	unclassified	0	0	0	0	334	1
contig-125_32813	unclassified	0	0	0	0	334	1
contig-125_32812	CP013195.1	76123	81	0	24	334	1
contig-125_32814	unclassified	0	0	0	0	334	1
contig-125_32815	unclassified	0	0	0	0	334	1
contig-125_32817	unclassified	0	0	0	0	334	1
contig-125_32818	unclassified	0	0	0	0	334	1
contig-125_32816	unclassified	0	0	0	0	334	1
contig-125_32820	unclassified	0	0	0	0	334	1
contig-125_32821	JH393362.1	43179	64	0	23	334	1
contig-125_32822	unclassified	0	0	0	0	334	1
contig-125_32824	unclassified	0	0	0	0	334	1
contig-125_32819	LT622246.1	1379690	33129	33129	237	334	2
contig-125_32819	CP012938.1	28116	33129	33129	237	334	2
contig-125_32823	unclassified	0	0	0	0	334	1
contig-125_32825	unclassified	0	0	0	0	334	1
contig-125_32828	unclassified	0	0	0	0	334	1
contig-125_32827	unclassified	0	0	0	0	334	1
contig-125_32830	unclassified	0	0	0	0	334	1
contig-125_32829	AP009152.1	378753	81	0	24	334	1
contig-125_32831	unclassified	0	0	0	0	334	1
contig-125_32826	species	837	225	0	30	334	1
contig-125_32834	CP016907.1	986	196	0	29	334	1
contig-125_32833	CP016757.1	1197717	256	0	31	334	1
contig-125_32832	CP012801.1	246787	289	0	32	334	1
contig-125_32836	unclassified	0	0	0	0	334	1
contig-125_32837	unclassified	0	0	0	0	334	1
contig-125_32835	CP019445.1	208223	64	64	23	334	2
contig-125_32835	CP020351.1	53707	64	64	23	334	2
contig-125_32838	unclassified	0	0	0	0	334	1
contig-125_32806	unclassified	0	0	0	0	334	1
contig-125_32839	unclassified	0	0	0	0	334	1
contig-125_32841	unclassified	0	0	0	0	334	1
contig-125_32840	CP003274.1	679935	144	0	27	334	1
contig-125_32842	JH393295.1	43179	121	0	26	334	1
contig-125_32844	unclassified	0	0	0	0	334	1
contig-125_32845	unclassified	0	0	0	0	334	1
contig-125_32849	unclassified	0	0	0	0	334	1
contig-125_32848	unclassified	0	0	0	0	334	1
contig-125_32843	AE015928.1	226186	78961	0	296	334	1
contig-125_32850	unclassified	0	0	0	0	334	1
contig-125_32846	CP002109.1	610130	169	0	28	334	1
contig-125_32847	JH393326.1	43179	64	0	23	334	1
contig-125_32851	unclassified	0	0	0	0	334	1
contig-125_32853	unclassified	0	0	0	0	334	1
contig-125_32854	unclassified	0	0	0	0	334	1
contig-125_32855	AP013058.1	758793	64	0	23	334	1
contig-125_32852	JH393315.1	43179	196	100	29	334	1
contig-125_32858	unclassified	0	0	0	0	334	1
contig-125_32856	unclassified	0	0	0	0	334	1
contig-125_32859	unclassified	0	0	0	0	334	1
contig-125_32860	unclassified	0	0	0	0	334	1
contig-125_32863	unclassified	0	0	0	0	334	1
contig-125_32864	unclassified	0	0	0	0	334	1
contig-125_32862	unclassified	0	0	0	0	334	1
contig-125_32857	CP001279.1	598659	144	144	27	334	3
contig-125_32857	JH393279.1	43179	144	144	27	334	3
contig-125_32857	species	632	144	144	27	334	3
contig-125_32861	CP004025.1	1278073	225	225	30	334	3
contig-125_32861	CP018043.1	1920667	225	225	30	334	3
contig-125_32861	CP006003.1	1334629	225	225	30	334	3
contig-125_32865	unclassified	0	0	0	0	334	1
contig-125_32866	unclassified	0	0	0	0	334	1
contig-125_32867	unclassified	0	0	0	0	334	1
contig-125_32868	CP002352.1	693979	121	0	26	334	1
contig-125_32870	unclassified	0	0	0	0	334	1
contig-125_32869	unclassified	0	0	0	0	334	1
contig-125_32872	unclassified	0	0	0	0	334	1
contig-125_32873	unclassified	0	0	0	0	334	1
contig-125_32871	unclassified	0	0	0	0	334	1
contig-125_32875	unclassified	0	0	0	0	334	1
contig-125_32874	unclassified	0	0	0	0	334	1
contig-125_32877	unclassified	0	0	0	0	334	1
contig-125_32876	unclassified	0	0	0	0	334	1
contig-125_32878	CP011531.1	997877	845	0	69	334	1
contig-125_32879	unclassified	0	0	0	0	334	1
contig-125_32880	unclassified	0	0	0	0	334	1
contig-125_32881	unclassified	0	0	0	0	334	1
contig-125_32884	unclassified	0	0	0	0	334	1
contig-125_32882	unclassified	0	0	0	0	334	1
contig-125_32883	unclassified	0	0	0	0	334	1
contig-125_32885	unclassified	0	0	0	0	334	1
contig-125_32886	unclassified	0	0	0	0	334	1
contig-125_32887	HE717023.1	866895	64	0	23	334	1
contig-125_32890	unclassified	0	0	0	0	334	1
contig-125_32888	CP001358.1	525146	121	0	26	334	1
contig-125_32891	unclassified	0	0	0	0	334	1
contig-125_32889	unclassified	0	0	0	0	334	1
contig-125_32893	AE015928.1	226186	121	0	26	334	1
contig-125_32892	unclassified	0	0	0	0	334	1
contig-125_32895	unclassified	0	0	0	0	334	1
contig-125_32897	unclassified	0	0	0	0	334	1
contig-125_32898	CP010933.1	49012	64	0	23	334	1
contig-125_32899	unclassified	0	0	0	0	334	1
contig-125_32896	CP015401.1	1796613	2500	0	65	334	1
contig-125_32900	unclassified	0	0	0	0	334	1
contig-125_32901	unclassified	0	0	0	0	334	1
contig-125_32903	unclassified	0	0	0	0	334	1
contig-125_32902	unclassified	0	0	0	0	334	1
contig-125_32905	unclassified	0	0	0	0	334	1
contig-125_32904	unclassified	0	0	0	0	334	1
contig-125_32906	unclassified	0	0	0	0	334	1
contig-125_32894	unclassified	0	0	0	0	334	1
contig-125_32908	unclassified	0	0	0	0	334	1
contig-125_32907	CP002352.1	693979	169	0	28	334	1
contig-125_32909	unclassified	0	0	0	0	334	1
contig-125_32911	unclassified	0	0	0	0	334	1
contig-125_32910	unclassified	0	0	0	0	334	1
contig-125_32913	unclassified	0	0	0	0	334	1
contig-125_32915	unclassified	0	0	0	0	334	1
contig-125_32917	CP019630.1	187304	81	0	24	334	1
contig-125_32912	AE015928.1	226186	6084	1089	93	334	1
contig-125_32914	CP003029.1	762570	625	625	40	334	2
contig-125_32914	CP001807.1	518766	625	625	40	334	2
contig-125_32921	unclassified	0	0	0	0	334	1
contig-125_32920	unclassified	0	0	0	0	334	1
contig-125_32923	unclassified	0	0	0	0	334	1
contig-125_32916	CP003011.1	578455	2304	2304	63	334	5
contig-125_32916	CP003008.1	573729	2304	2304	63	334	5
contig-125_32916	AAMG01002186.1	239364	2304	2304	63	334	5
contig-125_32916	AAMI01003166.1	239364	2304	2304	63	334	5
